subject_id,label,source_file,channel,window_index,start_s,end_s,annotation_event,annotation_stage,annotation_location,signal_transform,n_samples,duration_s,mean,std,min,max,ptp,rms,line_length,zero_crossing_rate,sample_entropy,skewness,kurtosis,hjorth_mobility,hjorth_complexity,bp_delta,rel_bp_delta,bp_theta,rel_bp_theta,bp_alpha,rel_bp_alpha,bp_beta,rel_bp_beta,rectified_mean,rectified_std,envelope_mean,envelope_std,envelope_cv,burst_fraction,burst_rate_hz,p95_abs,ratio_theta_beta,ratio_alpha_beta,ratio_alpha_delta
brux1,bruxism,brux1.edf,EMG1-EMG2,10,5540.0,5570.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,1.6491954789263313e-10,6.458002534598171e-07,-7.294292254165902e-06,1.0041096868705365e-05,1.7335389122871267e-05,6.458002745177656e-07,0.004716019362754074,0.20554723614818673,2.063877191588992,0.12877452597052408,9.24827713317776,0.0,0.0,2.471653099026202e-12,0.0038749393869777437,4.3979792938026714e-11,0.06894941363487786,3.294171894379285e-10,0.5164444972490073,2.6145532440872215e-10,0.4098971392407607,4.915545415079366e-07,4.188461532492406e-07,4.907750002619719e-07,1.2265050138107496e-07,0.24991187675738386,0.15104166666666666,33.333333333333336,1.2514870217269805e-06,0.16821150243349012,1.2599368178211754,133.27808403522096
brux1,bruxism,brux1.edf,EMG1-EMG2,11,5870.0,5900.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,-6.676261215894574e-10,6.643762897080244e-06,-7.770405054019409e-05,9.470371909906609e-05,0.00017240776963926016,6.6437629306248365e-06,0.03777060829335286,0.23940360700566443,0.9951202444605123,0.30553784610917617,29.659883187917544,0.8274904761265581,1.305000360131189,6.364176089560458e-10,0.025448465761179793,6.108483665780466e-10,0.024426027066777233,1.395781894630539e-09,0.05581320701331059,2.2346756641122e-08,0.8935809808717707,3.1178252639484574e-06,5.866749615937672e-06,3.1154705504576495e-06,4.01816076479549e-06,1.2897444221404175,0.08255208333333333,17.333333333333332,1.2727719757141525e-05,0.027334989877411432,0.06246015549576677,2.1931855357052803
brux1,bruxism,brux1.edf,EMG1-EMG2,12,6140.0,6170.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,-2.2651600553927463e-10,1.9545955088987618e-06,-8.667694561435633e-06,8.911854971616917e-06,1.757954953305255e-05,1.9545955220241116e-06,0.015750299739974362,0.2181782668142457,2.177758756978752,0.04767738083369288,0.5024245233041973,0.6755544213465857,1.4112676054556383,7.333231720889745e-12,0.0024426280680842753,1.0751979786631283e-10,0.03581379753688437,2.1601334763229134e-10,0.07195194234820414,2.6694043170718287e-09,0.8891525807606507,1.5270306190670013e-06,1.2200906080447714e-06,1.5240224873763523e-06,2.537377678496335e-07,0.16649214165235202,0.14765625,35.733333333333334,3.9063400468950275e-06,0.040278573455015385,0.08092192937982681,29.45677374641617
brux1,bruxism,brux1.edf,EMG1-EMG2,13,8180.0,8210.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,2.4254479470668903e-06,4.2806796446376484e-05,-0.0003798830781908075,0.0009200574656656288,0.0012999405438564363,4.287545474680638e-05,0.023238211199414025,0.0279315059574191,0.34629608273985907,4.195287203064966,68.98246962398025,0.557817541634307,3.1848361509497,1.7928005628723943e-06,0.5020664503510118,9.388694134677476e-07,0.2629265315533256,5.915057148805394e-07,0.16564875133495136,2.475949325643159e-07,0.0693379461674746,1.3730541982061524e-05,4.054496317522506e-05,1.3702484950340603e-05,2.9644227329536793e-05,2.16341980574844,0.03893229166666667,0.6,3.5814384039357674e-05,3.7919573060077245,2.389005739149723,0.3299339185463212
brux1,bruxism,brux1.edf,EMG1-EMG2,14,8210.0,8240.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,3.971910469551135e-06,4.481875619724934e-05,-0.00039032093572605745,0.0009200574656656288,0.0013103784013916862,4.4994410540050485e-05,0.026345427099432335,0.019923172081515724,0.24216736654164256,3.9537070287122598,70.20207392530716,0.5922447834041699,3.0254792999996125,1.8944432423941439e-06,0.39923629304511543,1.6079764582180598e-06,0.3388660827185817,7.528580583981334e-07,0.15865783344565346,4.895749335959319e-07,0.10317336370005813,1.4786722856629296e-05,4.2309262983768854e-05,1.4777895128873069e-05,3.105496850488646e-05,2.101447346463518,0.03528645833333333,0.7,3.8330406596920176e-05,3.2844337973095548,1.5377790134563973,0.3974033328370886
brux1,bruxism,brux1.edf,EMG1-EMG2,15,8240.0,8270.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,6.283925559387969e-06,7.88254750334291e-05,-0.001000081040102545,0.0010000505200512726,0.002000131560153818,7.907555396379897e-05,0.040892107577366776,0.02610847060355492,0.23714159610884913,-1.672996166090479,70.53868140033924,0.31931829427875225,4.615088849192162,1.6788945665385682e-05,0.644654654832681,4.097646254271118e-06,0.15733964385385918,9.384587823490088e-07,0.0360345333451885,4.2179760196975075e-06,0.16196001400354507,2.392223396132862e-05,7.510780409880994e-05,2.391038219520486e-05,5.709726965643281e-05,2.387969761013835,0.04348958333333333,0.8666666666666667,8.403068966639141e-05,0.9714721551605648,0.22249030766569186,0.05589742209267255
brux1,bruxism,brux1.edf,EMG1-EMG2,16,8270.0,8300.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,-1.1926186910593293e-06,5.0590279758038684e-05,-0.0005075179326130745,0.0009600997729353597,0.0014676177055484342,5.060433524253512e-05,0.03601195137886834,0.05117520671918745,0.37085289904818747,1.5726981826319635,66.06948221853536,0.4642202470965727,3.8040485020917263,2.1274576822056376e-06,0.5137615829796053,1.3311762432731757e-06,0.3214668943543128,4.140988604682977e-07,0.1000010894899104,2.680094449864722e-07,0.06472183106692045,1.7969828563317583e-05,4.7291243030836e-05,1.7955896928899414e-05,3.689205977476622e-05,2.0545929797240974,0.059765625,1.4666666666666666,7.92918085200741e-05,4.966900488676311,1.545090548914048,0.19464493415398118
brux1,bruxism,brux1.edf,EMG1-EMG2,17,8300.0,8330.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,3.908321068452244e-06,3.1624064650926716e-05,-0.0003699945815784654,0.0009000363120307634,0.0012700308936092288,3.186465814378212e-05,0.02505287240798388,0.03626538186079823,0.5105247680247808,7.8199427132707795,151.94478810402896,0.7392554071479522,2.434277473437723,1.3920511093754937e-06,0.6638549092248434,4.2537867309818204e-07,0.2028587301959513,1.0748810446968485e-07,0.05125997555325773,1.7198398510112487e-07,0.08201740011446451,1.1485080778598279e-05,2.946479907542329e-05,1.137452060056983e-05,1.9430754355893183e-05,1.708270180188496,0.0408203125,0.8333333333333334,3.086040289678368e-05,2.473362114780999,0.6249890325920923,0.07721563076653593
brux1,bruxism,brux1.edf,EMG1-EMG2,18,8420.0,8450.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,-8.146628269394974e-11,2.9406307517522166e-06,-2.2676398095586885e-05,2.1486116095953117e-05,4.416251419154e-05,2.9406307528806746e-06,0.02139953071049258,0.19643205937886582,1.81358158306157,-0.1109299884870555,3.1820001396417066,0.671851594929096,1.4072989932800435,9.508093585525235e-12,0.0016905280902884345,5.604332706929767e-11,0.009964439015209403,2.0536728109597705e-10,0.036514066084440175,5.35163739407533e-09,0.951514965891301,2.1715891992077005e-06,1.9828034617771037e-06,2.1693405615132357e-06,7.144211458199761e-07,0.32932641305596927,0.133203125,31.7,5.890451361906206e-06,0.010472183173572616,0.03837466292528231,21.599206954443577
brux1,bruxism,brux1.edf,EMG1-EMG2,19,8570.0,8600.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,3.4176099081364776e-10,1.841044648878294e-06,-7.233252151620581e-06,7.904693279619116e-06,1.5137945431239697e-05,1.8410446805995707e-06,0.014017890069584324,0.1979946611107494,2.221598415988328,0.1267327491227023,0.039682153655918206,0.6282115563481073,1.4553094782810356,4.020991303444079e-12,0.0014698276441587825,7.605857808903181e-11,0.02780234828036433,1.7980563250728535e-10,0.0657259042088198,2.471309193341214e-09,0.9033589718349845,1.465559538981517e-06,1.1142623734397946e-06,1.4629741613598859e-06,1.966384701495729e-07,0.13441007732275362,0.15924479166666666,38.06666666666667,3.601707811164774e-06,0.030776633815779438,0.0727572385486042,44.71674244937494
brux1,bruxism,brux1.edf,EMG1-EMG2,20,8600.0,8630.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,-2.602947081196991e-10,8.625952135147514e-06,-0.00022078205090642736,0.00020579670573155098,0.00042657875663797834,8.62595213907481e-06,0.023560899701519866,0.20437528484927403,0.8465304277345751,-0.44966827322251873,207.52577631802112,0.7401805502656452,1.3191726333861276,1.1937574141621866e-08,0.1181215923606927,1.105896693580445e-08,0.10942782585675273,1.1338864450537162e-08,0.11219739526388661,6.65126698767817e-08,0.6581389472266028,2.3780278088478965e-06,8.291684628481838e-06,2.3759303452065323e-06,6.050935813722181e-06,2.5467648182237395,0.023958333333333335,2.466666666666667,4.212027370335293e-06,0.16626857644253015,0.1704767598645945,0.9498466200936733
brux1,bruxism,brux1.edf,EMG1-EMG2,21,9560.0,9590.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,4.808497661447806e-10,1.687184808594686e-06,-4.767232008789598e-05,4.614631752426295e-05,9.381863761215893e-05,1.6871848771160749e-06,0.010330976315693095,0.2213034702780129,1.9307839168661365,0.44939410392954554,178.1641917405346,0.7995373428152649,1.347601151440247,1.533326082117149e-11,0.008623536868681522,9.379209612527564e-11,0.052749353732407224,1.9769277250156486e-10,0.1111838461643583,1.4651885002619052e-09,0.8240326176497779,9.534839469307219e-07,1.3919270603368911e-06,9.520691741161728e-07,7.143278376134292e-07,0.7502898497649141,0.057356770833333334,13.233333333333333,2.442084951578999e-06,0.06401367203503858,0.1349265111391653,12.893067874290601
brux1,bruxism,brux1.edf,EMG1-EMG2,22,9680.0,9710.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,-4.073314134697222e-10,7.527468201142994e-06,-0.00014698456692913383,9.519203991942866e-05,0.00024217660684856248,7.52746821216389e-06,0.023449623594579742,0.2317208151572368,0.519159347910045,-4.195143178796377,97.72944962492957,0.48061707574219964,2.132987456576038,9.808091924843949e-08,0.3227647305968333,1.0169036950768024e-07,0.3346427110384272,5.504289493820167e-08,0.18113518197150386,4.9054344833664895e-08,0.1614280587515387,2.5176781706327326e-06,7.093946302893641e-06,2.5159441020455856e-06,5.377097537915069e-06,2.137208665941038,0.042317708333333336,5.766666666666667,8.148446358386932e-06,2.0730145281217256,1.1220799120820582,0.5611988076781553
brux1,bruxism,brux1.edf,EMG1-EMG2,23,9740.0,9770.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,1.9869825047378493e-12,2.2985991690414413e-05,-0.00035638263871085876,0.0007094691118842702,0.001065851750595129,2.2985991690414497e-05,0.03963196518036989,0.23308809167263494,0.05834251616534751,2.931966807593396,246.03834228768198,0.3635166549468284,2.5075757465391675,4.7752083208027526e-08,0.04160882779883506,3.2677184566602315e-07,0.2847329905292878,3.265828319059089e-07,0.2845682931911226,4.458993489599527e-07,0.3885348654981478,5.06971237946443e-06,2.241994269353304e-05,5.068174610648418e-06,1.4481072045888495e-05,2.8572559468379874,0.037760416666666664,4.2,1.8681325370978064e-05,0.7328376828273219,0.7324137894967863,6.839132661148646
brux1,bruxism,brux1.edf,EMG1-EMG2,24,11630.0,11660.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,1.8520663926593157e-08,1.426099566020063e-05,-0.00019007887932613073,0.00018159430507233104,0.00037167318439846177,1.42610076865295e-05,0.08419648948727337,0.24415652060681034,0.802572415011167,0.010474633470391244,26.195572470377975,0.6991098737254591,1.4412790018900574,1.226642709713666e-08,0.09540842742194487,3.8478093115200255e-08,0.29928310218167514,2.9341223109336524e-08,0.2282164099888293,4.8398517100454445e-08,0.37644428728446555,7.66326323875763e-06,1.2027069208820873e-05,7.645594293842997e-06,7.808537982126941e-06,1.0213121023718408,0.087109375,18.966666666666665,2.6320609648208593e-05,0.7950262822172077,0.6062421922646266,2.3919942520333093
brux1,bruxism,brux1.edf,EMG1-EMG2,25,11660.0,11690.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,2.7460098215375742e-09,9.698020768785054e-06,-8.753150704999083e-05,7.263772202893241e-05,0.00016016922907892325,9.698021157553544e-06,0.0754619865336019,0.24591444755517938,1.3812692249172176,0.028248944380708307,6.242656757664552,0.7748143164961883,1.3811731207611562,4.897390616991985e-09,0.1931234212658538,3.460765131402165e-09,0.1364716140989519,1.775262665681884e-09,0.07000560634320056,1.5194062676087286e-08,0.5991617978669789,6.439256803157166e-06,7.25172935614536e-06,6.4232753431261994e-06,4.046486876012043e-06,0.6299725077708755,0.12298177083333334,29.166666666666668,2.0421911712812996e-05,0.22777088690365777,0.11683923539922125,0.36249153978496895
brux1,bruxism,brux1.edf,EMG1-EMG2,26,12080.0,12110.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,-1.2060983803714411e-09,1.0200018418679294e-05,-8.499834279436e-05,0.00010794942135140082,0.00019294776414576084,1.0200018489986681e-05,0.06604316299029481,0.2260563838791588,0.9860539325269148,0.07799669409645647,9.54917202562819,0.7056591221992919,1.482301056838175,5.10307365769534e-08,0.2653473928839086,4.3697251350198335e-08,0.22721505703690975,2.447085837507174e-08,0.12724249946235644,7.298984780863419e-08,0.3795294193688204,6.045785139336816e-06,8.215160241308197e-06,6.042946034911837e-06,5.352264667152293e-06,0.8857045282600111,0.1208984375,26.533333333333335,2.2099249222350313e-05,0.598675742752121,0.3352638635338682,0.4795317492266674
brux1,bruxism,brux1.edf,EMG1-EMG2,27,12140.0,12170.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,1.5641526277238608e-08,1.0923358129341053e-05,-0.00017130904779344438,0.0001564763028749313,0.00032778535066837566,1.0923369328150796e-05,0.07119595480681193,0.25060225275083015,1.3371988079750643,0.25067841255024825,28.039408933767618,0.7531861270425806,1.3786666110719796,1.1766420071571772e-08,0.15256992046109333,6.037050355090767e-09,0.07827973902794512,8.56479269274415e-09,0.1110558463788701,5.075061612897716e-08,0.6580606011897385,6.078760376305898e-06,9.075705212780693e-06,6.047220624848527e-06,5.703515678308886e-06,0.9431631541393861,0.08444010416666667,18.266666666666666,2.040379877769637e-05,0.11895521307068,0.168762339179837,0.7279013192327797
brux1,bruxism,brux1.edf,EMG1-EMG2,28,12170.0,12200.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,-1.617403758850637e-08,1.865133610471119e-05,-0.0002558495898187145,0.00015183725508148687,0.00040768684490020133,1.8651343117598666e-05,0.12089083869254713,0.24519825509473273,0.6746133961587496,-1.0096331518866593,23.640122614920806,0.6805300732708109,1.5378287151262762,5.7278101742087816e-08,0.1160540896332271,1.5287750482011263e-07,0.3097529266452738,6.123195568009223e-08,0.12406519519297511,2.2173286411389247e-07,0.44926428956002373,1.0907878443372433e-05,1.5129128407000655e-05,1.0885785118928305e-05,9.658375603545895e-06,0.8872465787287883,0.11302083333333333,26.566666666666666,3.712681976243476e-05,0.6894670550125918,0.2761519178710496,1.069029067265669
brux1,bruxism,brux1.edf,EMG1-EMG2,29,12200.0,12230.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,2.3446393555819977e-10,2.362761334486691e-06,-9.308615638161507e-06,8.393014099981688e-06,1.7701629738143195e-05,2.3627613461199727e-06,0.020777623625709576,0.2326323328341689,2.0968892613292214,-0.05425857325360458,0.045782493132749735,0.7259763286638586,1.3708386169613687,4.256312391758021e-11,0.00950303010169884,9.37064139550601e-11,0.02092174611669844,1.2995147501405378e-10,0.029014148050083396,4.205447689673966e-09,0.9389464942347585,1.8767377138419517e-06,1.4354430247100066e-06,1.872771283936558e-06,2.560947426231699e-07,0.1367464061520955,0.15970052083333333,43.0,4.638813329508866e-06,0.022282149457035532,0.0309007469842357,3.053147021484925
brux1,bruxism,brux1.edf,EMG1-EMG2,30,12230.0,12260.0,SLEEP-S2,S2,EEG-Fp2-F4,none,15360.0,30.0,-3.4176099081365133e-10,2.207144337855011e-06,-9.43069584325215e-06,1.0895658304339863e-05,2.032635414759201e-05,2.20714436431467e-06,0.01954971040285662,0.23901295657269353,2.1302077651055784,-0.04395318319867931,0.4064995856310465,0.733916681029502,1.3693419041296124,1.778383910853699e-11,0.0049879998631339,9.466305387517278e-11,0.02655103304137142,1.2713172104261268e-10,0.03565782412280815,3.3244965710747604e-09,0.9324526802286288,1.731199390446381e-06,1.369099995852572e-06,1.7284857492689011e-06,3.0139319149335207e-07,0.17436834039322138,0.15358072916666668,41.5,4.394545622272324e-06,0.02847440262047544,0.03824089401948545,7.148721952932206
brux2,bruxism,brux2.edf,EMG1-EMG2,0,2520.0,2550.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,-1.1166959153568387e-09,1.961920673641623e-06,-7.385930108347322e-06,9.735998779185106e-06,1.7121928887532428e-05,1.9619209914449073e-06,0.014430947657561422,0.4100794374267483,2.0979469028873567,0.039619784873805394,0.23636474128506846,1.2075442813859014,1.2542584388261167,4.9102299437683696e-12,0.002710790105598916,4.2583632426801104e-11,0.023509141275457758,1.240654819038197e-10,0.06849281696431708,1.638230076645209e-09,0.9044174984310831,1.5483743451664683e-06,1.2048525291058278e-06,1.5455610657497713e-06,2.2812775208160778e-07,0.1476019014304945,0.15598958333333332,32.8,3.846683611831731e-06,0.025993682471026583,0.07573141506343406,25.26673563654034
brux2,bruxism,brux2.edf,EMG1-EMG2,1,2580.0,2610.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,-4.927768452108516e-10,2.1338956213801803e-06,-8.332061651152144e-06,9.156111704562797e-06,1.748817335571494e-05,2.133895678278234e-06,0.015823073401495497,0.4245344445891392,2.205295980053392,-0.05123780971451062,0.45404877757861284,1.2352892944106129,1.2292556994590065,3.3693452284907293e-12,0.0020624524404989435,4.170431998826399e-11,0.025528157759504164,1.1435950222472356e-10,0.07000203851573782,1.4732026718878296e-09,0.9017806843573728,1.6764764486778215e-06,1.320203484306152e-06,1.6739513379612125e-06,3.2095529034998004e-07,0.19173513773756842,0.15052083333333333,29.8,4.211367884938196e-06,0.028308610067087483,0.07762645588890905,33.94116496514368
brux2,bruxism,brux2.edf,EMG1-EMG2,2,2700.0,2730.0,SLEEP-S2,S2,ROC-LOC,none,7680.0,30.0,-3.576606134594799e-10,2.802057129702943e-06,-3.0489851976194108e-05,3.4579581870898824e-05,6.506943384709293e-05,2.8020571525292285e-06,0.019584556691591638,0.4266180492251595,1.9979147182813166,0.3081236044873563,13.316797713846434,1.3030302006416052,1.1788510496051197,1.941957939024949e-11,0.007932254837074229,5.040248316642509e-11,0.020587744608833745,1.5471774258509123e-10,0.06319707226089558,2.212954137983523e-09,0.9039184532522314,2.017086142956152e-06,1.944964691199654e-06,2.014086282214897e-06,8.6574761325987e-07,0.42984633821536417,0.11197916666666667,22.1,5.127780215168625e-06,0.022776108325657664,0.0699145725297644,7.967100598624424
