subject_id,label,source_file,channel,window_index,start_s,end_s,n_samples,duration_s,mean,std,min,max,ptp,rms,line_length,zero_crossing_rate,sample_entropy,bp_delta,rel_bp_delta,bp_theta,rel_bp_theta,bp_alpha,rel_bp_alpha,bp_beta,rel_bp_beta,ratio_theta_beta,ratio_alpha_beta,ratio_alpha_delta
brux1,bruxism,brux1.edf,C4-P4,14,420.0,450.0,15360.0,30.0,5.175127426103988e-06,5.731247401020029e-05,-0.0003373473748473748,0.000920589133089133,0.0012579365079365078,5.7545648150371e-05,0.03629224664224664,0.03242398593658441,0.24429797643256917,5.954774183941742e-06,0.5538586526926033,2.8772836865304873e-06,0.26761862277392,1.3678032202903016e-06,0.1272205503243987,5.511224440756575e-07,0.05126037107629548,5.220770297889549,2.4818499681760935,0.22969858772795465
brux1,bruxism,brux1.edf,C4-P4,15,450.0,480.0,15360.0,30.0,3.913332760989009e-06,3.515039623813531e-05,-0.0003379273504273504,0.000920589133089133,0.0012585164835164835,3.536756323237645e-05,0.03101037851037851,0.038934826486099354,0.23782857945887495,1.2977480605181713e-06,0.5310741111167817,8.465650799273158e-07,0.3464376568941991,1.420696100312389e-07,0.058138782217807494,1.5720779915960925e-07,0.06433374453742519,5.385006879129571,0.9037058644081588,0.1094739528830524
brux1,bruxism,brux1.edf,C4-P4,16,480.0,510.0,15360.0,30.0,4.6480221529049625e-06,3.891285453673837e-05,-0.0003284340659340659,0.000920589133089133,0.001249023199023199,3.91894674387297e-05,0.03658360805860805,0.04407839052021616,0.36865102373216724,2.666728084106735e-06,0.5604428904186899,1.3726333921500146e-06,0.2884743406598387,3.119092017371869e-07,0.06555122571798687,4.067608490639154e-07,0.08548536587482719,3.374546481818188,0.7668122496424816,0.11696325680751439
brux1,bruxism,brux1.edf,C4-P4,17,510.0,540.0,15360.0,30.0,4.055920027599713e-06,3.465266707986738e-05,-0.0003302960927960928,0.000920589133089133,0.0012508852258852259,3.488922216126936e-05,0.03694670329670329,0.05091477309720685,0.4675769741181551,2.3078610053526756e-06,0.5057470465777882,1.0747297843256375e-06,0.23551739599188437,4.546811835055624e-07,0.09963930460244125,7.252034493739301e-07,0.15892183361053056,1.48197003923996,0.6269705196494719,0.19701411066394803
brux1,bruxism,brux1.edf,C4-P4,18,540.0,570.0,15360.0,30.0,4.152970149063898e-06,3.99177063327877e-05,-0.00034238400488400487,0.000920589133089133,0.0012629731379731378,4.0133158858102545e-05,0.03635399877899878,0.04303665603229377,0.3298520486302286,1.7250025814509645e-06,0.41103921323313847,1.2366594659400596e-06,0.29467523085661235,3.712648825155906e-07,0.08846620106616919,8.635464092270341e-07,0.2057686408448264,1.432070648116065,0.42993043402023073,0.21522569676580175
brux1,bruxism,brux1.edf,C4-P4,19,570.0,600.0,15360.0,30.0,4.784202342796091e-06,4.1920743509584234e-05,-0.0003488247863247863,0.000940613553113553,0.0012894383394383394,4.219285873762483e-05,0.0433748778998779,0.04642229311804154,0.347626615567018,7.805314739857092e-07,0.3222312625226218,6.277783317066973e-07,0.25916931110698305,2.5061641630268566e-07,0.10346340528939126,7.630376516063111e-07,0.3150091880009182,0.8227357200331172,0.32844567469914454,0.32108431838492935
brux2,bruxism,brux2.edf,C4-P4,0,0.0,30.0,7680.0,30.0,4.781221382783862e-07,6.185219708516895e-06,-2.1291208791208793e-05,2.2237484737484734e-05,4.352869352869353e-05,6.203671785462035e-06,0.0072415445665445655,0.0614663367625993,2.0350138576111343,1.9046857800674403e-08,0.6176523861670439,5.6607037966495e-09,0.18356556467080945,1.723902499544983e-09,0.055902790030048374,4.4051401586191835e-09,0.14285008891466972,1.2850224040144684,0.39133885358266335,0.09050849844030147
brux2,bruxism,brux2.edf,C4-P4,1,30.0,60.0,7680.0,30.0,1.1979882097069405e-07,8.350407002962802e-06,-3.108974358974359e-05,2.974664224664224e-05,6.083638583638583e-05,8.351266303539613e-06,0.008821855921855921,0.05182966532100534,1.8963358429404626,4.8374494378126525e-08,0.771485477239551,5.497757594313657e-09,0.08767926561138978,2.2854452546457176e-09,0.03644870805683249,6.536548933508687e-09,0.1042461040326212,0.8410795436916544,0.3496409615982079,0.04724484015855939
brux2,bruxism,brux2.edf,C4-P4,2,60.0,90.0,7680.0,30.0,-4.4487847222224045e-08,2.34233294295457e-05,-0.00010148046398046398,9.873321123321121e-05,0.0002002136752136752,2.34233716773135e-05,0.008480128205128204,0.037374658158614404,0.7396243345208833,2.82149276411843e-07,0.9201256361459167,5.492378286562658e-09,0.01791136284007624,1.2254403774212806e-08,0.039963211005644796,6.7412607153920835e-09,0.021984131531571277,0.8147405238343777,1.8178207744187607,0.043432341666988714
brux2,bruxism,brux2.edf,C4-P4,3,90.0,120.0,7680.0,30.0,7.936905397842702e-08,1.0906683214908671e-05,-4.766483516483517e-05,5.294566544566544e-05,0.0001006105006105006,1.090697199946438e-05,0.008410592185592185,0.06433129313712722,1.3779303236517029,8.162275589078395e-08,0.7142441334670094,4.324442417670449e-09,0.037841256321581224,1.7684061319961628e-08,0.15474529027853606,1.0645027949245059e-08,0.09314986587213613,0.4062405884032589,1.6612508115787308,0.21665601861843456
brux2,bruxism,brux2.edf,C4-P4,4,120.0,150.0,7680.0,30.0,-4.441630418193103e-08,5.674014143342595e-06,-2.0344932844932844e-05,2.2176434676434674e-05,4.2521367521367514e-05,5.674187986569443e-06,0.009064346764346764,0.08399531188956895,1.787539162042669,8.499191867374995e-09,0.18538479197519658,3.2180049263698836e-09,0.0701912820841508,2.486790542393178e-08,0.5424199789595185,9.2586797418618e-09,0.20195077893213143,0.34756628548454194,2.685901890686972,2.9259141118333547
brux2,bruxism,brux2.edf,C4-P4,5,150.0,180.0,7680.0,30.0,4.124058811558625e-08,5.525572885914434e-06,-2.287851037851038e-05,2.0985958485958483e-05,4.386446886446886e-05,5.525726785108081e-06,0.009276617826617827,0.08790207058210704,1.940112513779848,9.03669160601593e-09,0.19039345159178997,2.911246259084978e-09,0.061336852895574875,2.344157249576137e-08,0.49388892448603383,1.2073710568667553e-08,0.25438020117434956,0.24112274702359887,1.9415383831209705,2.594043652010409
brux2,bruxism,brux2.edf,C4-P4,6,180.0,210.0,7680.0,30.0,-2.3048782814409665e-08,5.118039007193237e-06,-1.8208180708180708e-05,1.677350427350427e-05,3.4981684981684976e-05,5.118090906338101e-06,0.0082269536019536,0.08412553717932023,1.8622418855335272,1.170677408889613e-08,0.3842425737907119,2.2686388852835604e-09,0.07446181481454069,1.0372213642350212e-08,0.3404393076675131,6.118674466806333e-09,0.20082861490794052,0.3707729341691365,1.6951733089608267,0.8860010079282432
brux2,bruxism,brux2.edf,C4-P4,7,210.0,240.0,7680.0,30.0,4.445605031542349e-08,4.678981383087625e-06,-1.7536630036630034e-05,1.604090354090354e-05,3.357753357753358e-05,4.67919257176815e-06,0.008033943833943832,0.08920432347961975,2.0477021930069306,4.675394799081823e-09,0.16455228499426544,2.3535552716042416e-09,0.08283426629101642,1.3716593573839129e-08,0.4827606890772403,7.666680174943477e-09,0.26983170305851756,0.3069849293174139,1.7891177486010437,2.933782955940504
brux2,bruxism,brux2.edf,C4-P4,8,240.0,270.0,7680.0,30.0,-4.1995764652016514e-08,5.825735883197722e-06,-1.9154456654456656e-05,1.9459706959706956e-05,3.861416361416361e-05,5.825887247881326e-06,0.009826770451770451,0.08933454876937101,1.8768854300196793,7.722823656261744e-09,0.16760853265597492,3.6340103023631967e-09,0.07886896833931122,1.8076881757577204e-08,0.39232277742434934,1.6639870850806688e-08,0.3611353128110469,0.21839173722835856,1.086359498799887,2.3407088601486175
brux2,bruxism,brux2.edf,C4-P4,9,270.0,300.0,7680.0,30.0,6.293800239112555e-08,6.712322192373969e-06,-2.925824175824176e-05,2.8006715506715504e-05,5.726495726495726e-05,6.712617254572249e-06,0.010866452991452991,0.08673004297434561,1.7248317557634552,1.0571851301769638e-08,0.1982693023473602,2.226490973721096e-09,0.04175662326696577,2.805299492447577e-08,0.5261186119311769,1.2463453944637003e-08,0.23374527771006282,0.17864156947273435,2.2508202821696077,2.6535555716509123
brux2,bruxism,brux2.edf,C4-P4,10,300.0,330.0,7680.0,30.0,-1.3303030881157686e-08,5.4251023844622565e-06,-2.2084859584859584e-05,2.0528083028083023e-05,4.261294261294261e-05,5.425118694787119e-06,0.009129609279609279,0.08633936710509181,2.0126354200637073,1.050000490546817e-08,0.21415473611691216,1.8616449150999431e-09,0.03796951326460771,1.503652336352059e-08,0.3066801132020002,2.1630731409687877e-08,0.4411734678947721,0.08606481583263327,0.6951463211635135,1.432049175109423
brux2,bruxism,brux2.edf,C4-P4,11,330.0,360.0,7680.0,30.0,6.878863324175641e-08,4.7409654097147825e-06,-1.6193528693528693e-05,1.6285103785103783e-05,3.247863247863248e-05,4.74146442485603e-06,0.00791712454212454,0.09102747753613752,1.9767970138753395,7.4407020020617026e-09,0.2129363968659401,2.395731395817013e-09,0.06856052172799458,1.6562514614159785e-08,0.47398245273113343,8.543081685094917e-09,0.24448405965612682,0.2804294145983453,1.9387049339650284,2.22593440908809
brux2,bruxism,brux2.edf,C4-P4,12,360.0,390.0,7680.0,30.0,-3.196384055759238e-08,4.75863738697699e-06,-2.1932234432234434e-05,1.5491452991452987e-05,3.742368742368742e-05,4.7587447365706e-06,0.008043711843711844,0.08659981768459435,1.9996996794238358,7.89557017748075e-09,0.21122455443316,1.6814697657983142e-09,0.044983160695166245,1.7152999102015137e-08,0.45888194406139515,1.0647296598852854e-08,0.2848395276663827,0.15792457270134436,1.6110191862095031,2.1724839012814865
brux2,bruxism,brux2.edf,C4-P4,13,390.0,420.0,7680.0,30.0,3.768330916768236e-08,5.391348177159479e-06,-2.0161782661782662e-05,2.3733211233211232e-05,4.389499389499389e-05,5.391479870977046e-06,0.009099084249084248,0.08907409818986847,1.883293342214614,7.24732462084572e-09,0.21402275029406972,2.8207155917718392e-09,0.08329933324801525,1.4083291312644853e-08,0.4158975756729796,9.710382292237527e-09,0.28675998845336526,0.29048450481982746,1.4503333533946474,1.9432400298637948
brux2,bruxism,brux2.edf,C4-P4,14,420.0,450.0,7680.0,30.0,3.968651429588747e-08,5.763677140668661e-06,-1.775030525030525e-05,1.6956654456654453e-05,3.4706959706959704e-05,5.763813772259079e-06,0.009859126984126984,0.08790207058210704,1.8265989315893096,6.978015441949703e-09,0.15925728031794348,2.5386992217060883e-09,0.05794001703745522,1.8961687403748744e-08,0.43275724900320417,1.5334893321828273e-08,0.3499839495508195,0.16555049770658706,1.2365059870848893,2.7173467243647607
brux2,bruxism,brux2.edf,C4-P4,15,450.0,480.0,7680.0,30.0,-1.8871464183965957e-08,6.6157669915543395e-06,-2.7609890109890108e-05,3.533272283272283e-05,6.294261294261293e-05,6.615793906909464e-06,0.008503663003663004,0.07618179450449278,1.7191410418928539,2.248108633955956e-08,0.48178922421681997,2.284619913044887e-09,0.048961390873683175,1.5737435367529704e-08,0.33726692128495367,6.1567794009494885e-09,0.13194513496609192,0.37107386252828173,2.556114868286933,0.7000300221184963
brux2,bruxism,brux2.edf,C4-P4,16,480.0,510.0,7680.0,30.0,3.3696771978020144e-08,5.3119321138756566e-06,-1.8482905982905983e-05,1.4850427350427347e-05,3.333333333333333e-05,5.312038992219959e-06,0.009180006105006105,0.08738116942310196,1.9518140833848308,4.50613100782056e-09,0.11666976894230903,2.368587677848705e-09,0.06132590832681203,2.3260257926037097e-08,0.602239240949589,8.487252625148788e-09,0.2197463413763549,0.2790759015267537,2.740611002565666,5.1619133766124525
brux2,bruxism,brux2.edf,C4-P4,17,510.0,540.0,7680.0,30.0,-1.550099206367489e-10,6.136563991301914e-06,-2.1840659340659342e-05,1.6620879120879118e-05,3.8461538461538456e-05,6.1365639932596935e-06,0.010783363858363856,0.08829274645136086,1.9061066527034243,6.005126308626638e-09,0.11100675486542856,1.6650069376501485e-09,0.030778206398665665,2.3850246183718036e-08,0.4408797243436497,2.257655593914117e-08,0.41733513702146113,0.07374937710333007,1.056416498956276,3.9716477152955245
brux2,bruxism,brux2.edf,C4-P4,18,540.0,570.0,7680.0,30.0,4.256810897435714e-08,4.904197952900874e-06,-1.7200854700854702e-05,1.555250305250305e-05,3.275335775335776e-05,4.904382693585278e-06,0.00809090354090354,0.08816252116160958,1.9464716195612801,4.5770885988071e-09,0.1654848926899315,1.9936452088784134e-09,0.07208035333618514,1.66237580190279e-08,0.6010328951463146,4.461873855576038e-09,0.16131929724463914,0.4468179230093966,3.725734648067888,3.6319502365238137
brux2,bruxism,brux2.edf,C4-P4,19,570.0,600.0,7680.0,30.0,2.738111136548469e-08,1.6211886278284504e-05,-7.733516483516485e-05,6.96123321123321e-05,0.00014694749694749696,1.621190940097091e-05,0.007468131868131868,0.05235056648001042,0.7694025400850478,2.385484638381816e-07,0.9120956274599237,5.425913123579535e-09,0.02074610565654873,1.3682801770305203e-08,0.05231651239876376,3.880845397868253e-09,0.014838503091953439,1.3981265851404405,3.525727094880193,0.05735858261316189
n3,control,n3.edf,C4-P4,0,0.0,30.0,15360.0,30.0,-1.3277394625051053e-07,4.926966629002275e-06,-3.127289377289377e-05,3.237179487179487e-05,6.364468864468864e-05,4.928755328082838e-06,0.005854273504273503,0.03073116739371053,1.8923190387973632,4.2683670439290736e-08,0.6315154579608995,1.180386090506905e-08,0.17464104067089936,4.475649998174245e-09,0.06621834835618869,8.616549224316705e-09,0.12748397627088925,1.3699058170244596,0.5194248743503425,0.10485625889507304
n3,control,n3.edf,C4-P4,1,30.0,60.0,15360.0,30.0,-1.706281637922282e-07,6.38484221240868e-06,-2.580891330891331e-05,2.5015262515262512e-05,5.082417582417582e-05,6.38712173421134e-06,0.005762210012210012,0.02369945960023439,1.7293619925614492,5.4302239919202383e-08,0.7525525365047809,9.425847548665696e-09,0.13062896654005893,3.194777392922457e-09,0.04427511340580517,5.221420915722944e-09,0.07236153720607211,1.8052265275688117,0.6118597685358445,0.058833252508110966
n3,control,n3.edf,C4-P4,2,60.0,90.0,15360.0,30.0,3.57576089997947e-08,6.5079608750161324e-06,-4.097985347985348e-05,2.4557387057387052e-05,6.553724053724052e-05,6.508059108316559e-06,0.00626602564102564,0.02936389087831239,1.6038849324609241,3.122488420116147e-08,0.619868209699674,7.714161936824993e-09,0.15313951905497256,4.849477354027461e-09,0.09627055223180939,6.5806322324022525e-09,0.13063698473025637,1.172252401348517,0.7369318300678177,0.15530809731064033
n3,control,n3.edf,C4-P4,3,90.0,120.0,15360.0,30.0,4.625257554944877e-08,6.670910366998577e-06,-6.045482295482295e-05,2.8739316239316235e-05,8.919413919413918e-05,6.671070710558691e-06,0.006918681318681318,0.02584803698157432,1.8205948834505195,9.89304737391238e-08,0.789500314927077,1.1219601558032246e-08,0.08953640499873375,4.503899893523316e-09,0.0359427206799119,1.0625535861112676e-08,0.08479554975889984,1.055909245866247,0.42387508285645004,0.04552591050357186
n3,control,n3.edf,C4-P4,4,120.0,150.0,15360.0,30.0,1.1306582595644907e-07,7.850754338501549e-06,-4.204822954822955e-05,4.3055555555555546e-05,8.51037851037851e-05,7.851568477985792e-06,0.0066389499389499385,0.02050914773097207,1.5283647040390669,3.180305929109928e-08,0.6500856484755776,9.556363487253654e-09,0.19534141976140965,2.9466623900307272e-09,0.060232662308617416,4.6147645213622045e-09,0.09433030196788157,2.0708236450671094,0.638529306617994,0.09265342566761837
n3,control,n3.edf,C4-P4,5,150.0,180.0,15360.0,30.0,-1.6910389957265127e-07,2.0663716007501385e-05,-0.00010285409035409034,9.574175824175824e-05,0.00019859584859584857,2.0664407936534732e-05,0.007437545787545787,0.025392278143108276,0.7284934335171859,2.783115691629569e-07,0.9366814606857619,1.0718536434987766e-08,0.03607415385042569,3.5370658784753286e-09,0.011904298637517834,4.557809425514789e-09,0.01533969860850023,2.3516859601423863,0.7760451454320799,0.012709014896913276
n3,control,n3.edf,C4-P4,6,180.0,210.0,15360.0,30.0,2.3657097387565902e-07,2.0054901002175742e-05,-0.00011158424908424907,8.24023199023199e-05,0.00019398656898656896,2.0056296269070968e-05,0.004847252747252747,0.017318835861709746,0.5643637537774904,8.996094296425571e-08,0.8919501182465677,5.6781421481086915e-09,0.05629798214141329,2.0709772262964486e-09,0.02053344841677593,3.1471794336305334e-09,0.03120384219499877,1.8042003221781615,0.6580423105737585,0.02302084835993007
n3,control,n3.edf,C4-P4,7,210.0,240.0,15360.0,30.0,-1.6320159874847553e-07,4.4700239228266675e-06,-2.7762515262515265e-05,1.564407814407814e-05,4.3406593406593405e-05,4.473002194553091e-06,0.004616941391941392,0.03229376912559411,1.728819060114299,1.8038412468454825e-08,0.6198561763975512,4.657815418591306e-09,0.16005708156316942,2.51467465974836e-09,0.0864120732465407,3.8890982127793895e-09,0.13364155809297124,1.1976594993888168,0.646595823033026,0.1394066503438685
n3,control,n3.edf,C4-P4,8,240.0,270.0,15360.0,30.0,3.906846192002256e-08,1.0869541990231125e-05,-6.839133089133087e-05,4.067460317460317e-05,0.00010906593406593404,1.0869612202011366e-05,0.00773525641025641,0.03164268507064262,1.0386292212404857,1.9324375256037623e-07,0.8575938392367288,1.0920644856706187e-08,0.048464582298345646,5.076209485910086e-09,0.02252764151033239,1.6071019011456566e-08,0.0713213581907409,0.679524107893916,0.31586108399793456,0.026268427406594155
n3,control,n3.edf,C4-P4,9,270.0,300.0,15360.0,30.0,-2.6067501653439346e-07,1.5856323453436566e-05,-7.184065934065933e-05,4.943528693528693e-05,0.00012127594627594625,1.5858466033139765e-05,0.0067438644688644685,0.01575623412982616,1.0672664147869018,2.591265836550668e-07,0.9325290286611208,8.524487371965447e-09,0.030677407993749434,4.321792319888541e-09,0.015553004007900247,5.901421321650045e-09,0.021237677027085435,1.4444803899515495,0.7323307529380332,0.016678305478844434
n3,control,n3.edf,C4-P4,10,300.0,330.0,15360.0,30.0,3.581384977869335e-07,6.961837496420105e-06,-2.306166056166056e-05,3.469169719169719e-05,5.775335775335775e-05,6.971043287066725e-06,0.005391575091575091,0.030014974933263883,1.5116822919797037,1.8067409721605933e-08,0.5863462073534615,5.120543342790566e-09,0.16617828537113583,2.726536149499073e-09,0.08848496575350766,4.898981547528152e-09,0.15898788451410623,1.0452260930385022,0.5565516267100014,0.15090907836326653
n3,control,n3.edf,C4-P4,11,330.0,360.0,15360.0,30.0,-9.571067676536605e-08,7.118548360989473e-06,-4.897741147741148e-05,4.134615384615384e-05,9.032356532356531e-05,7.1191917589985455e-06,0.008261019536019536,0.034181912884953446,1.5283226428737142,5.477841515764654e-08,0.595536841540521,1.642695473006713e-08,0.17858962709890863,1.1436894210596307e-08,0.12433897248779444,9.333365033245577e-09,0.10146994426267034,1.7600248861535028,1.225377360668733,0.20878468604252465
n3,control,n3.edf,C4-P4,12,360.0,390.0,15360.0,30.0,7.78865231990214e-08,4.169935611495376e-06,-1.6742979242979246e-05,1.558302808302808e-05,3.232600732600733e-05,4.170662934655995e-06,0.004558516483516483,0.02936389087831239,1.9644155102628342,3.435233875546248e-08,0.7020167394212986,6.282551398630453e-09,0.12838882032193363,3.131920445868749e-09,0.06400322828634375,5.164905450607421e-09,0.10554885679444914,1.2163923345182612,0.6063848556028103,0.09117051587559614
n3,control,n3.edf,C4-P4,13,390.0,420.0,15360.0,30.0,1.2428615944239144e-08,6.913491799035295e-06,-4.8122710622710616e-05,2.73046398046398e-05,7.542735042735042e-05,6.9135029706960116e-06,0.010533058608058608,0.040106777785012045,1.691949777411871,2.4840332860529136e-08,0.5513005556067968,7.605216659670644e-09,0.16878840527329314,3.0271580847229555e-09,0.06718404070459072,9.561475648309182e-09,0.21220516113572818,0.795401979715916,0.3165994660309852,0.12186463449260204
n3,control,n3.edf,C4-P4,14,420.0,450.0,15360.0,30.0,1.2897620319493453e-08,8.329747722051753e-06,-3.920940170940171e-05,5.3769841269841265e-05,9.297924297924297e-05,8.329757707258735e-06,0.007118345543345542,0.02949410768930269,1.3579736623136955,3.7919501994734954e-08,0.6893870870531559,7.0438748483520915e-09,0.12805960278557135,3.791173805196747e-09,0.06892459364154375,6.250106570803941e-09,0.1136286748495953,1.1270007588760282,0.606577465879769,0.09997952519848875
n3,control,n3.edf,C4-P4,15,450.0,480.0,15360.0,30.0,1.3074291882885455e-07,4.259442197445307e-06,-1.4087301587301587e-05,1.494200244200244e-05,2.9029304029304027e-05,4.261448291860597e-06,0.004279884004884004,0.02715020509147731,1.9904125495514884,2.502480079543555e-08,0.6278220018167455,8.22556314819129e-09,0.20636286234531945,2.867425065141402e-09,0.07193793705582441,3.739966349103555e-09,0.0938282457956562,2.199368224305789,0.766698092304682,0.11458333229427393
